timestamp,soft_xray_flux,hard_xray_cdte,hard_xray_czt,solexs_flux_mean_10s,solexs_flux_std_10s,hel1os_cdte_mean_10s,hel1os_czt_mean_10s,solexs_flux_mean_60s,solexs_flux_std_60s,hel1os_cdte_mean_60s,hel1os_czt_mean_60s,solexs_flux_diff,hel1os_cdte_diff,hard_to_soft_ratio,is_flare,flare_class,future_flare_10m
2026-06-29 12:05:31,9.102745628514169e-08,17.0,5.0,1.0134669834761125e-07,1.1010118853559522e-08,14.7,5.55,1.0179275494920472e-07,8.180568686398494e-09,14.358333333333333,5.116666666666666,-8.85007598638916e-09,-3.0,239059090.49397483,0,0,0
2026-06-29 12:05:32,1.0075804558193727e-07,22.0,2.5,1.0224072358903846e-07,1.0501630145165325e-08,15.5,5.1,1.0161152841687783e-07,8.078719658357204e-09,14.425,5.041666666666667,9.730589296795581e-09,5.0,240767202.82792965,0,0,0
2026-06-29 12:05:33,9.322838288487888e-08,20.0,6.0,9.947117460184088e-08,8.485388274811122e-09,16.3,5.3,1.014969626214559e-07,8.148919965333708e-09,14.441666666666666,5.075,-7.529662697058386e-09,-2.0,275925355.0150047,0,0,0
2026-06-29 12:05:34,1.0975119733417753e-07,15.0,8.0,1.0145231171675832e-07,8.323991761581449e-09,16.35,5.6,1.0182306735220018e-07,8.079769858368688e-09,14.441666666666666,5.075,1.6522814449298643e-08,-5.0,207672698.38718268,0,0,0
2026-06-29 12:05:35,9.852942618497861e-08,14.0,2.0,1.0251944294804391e-07,6.9598284123710145e-09,16.55,5.3,1.0172154054290594e-07,8.082287775976399e-09,14.425,5.008333333333334,-1.122177114919892e-08,-1.0,160756477.89090526,0,0,0
2026-06-29 12:05:36,9.174502803207489e-08,12.0,6.0,1.0053583487775134e-07,6.916808223037221e-09,16.45,5.5,1.0155078106084495e-07,8.18409790066327e-09,14.383333333333333,5.016666666666667,-6.784398152903718e-09,-2.0,194080484.76490718,0,0,0
2026-06-29 12:05:37,9.678614158347007e-08,12.0,5.0,9.942278634213541e-08,6.478815579877813e-09,16.15,5.4,1.0159725290009592e-07,8.148321246130463e-09,14.35,5.066666666666666,5.04111355139518e-09,0.0,173848765.52766767,0,0,0
2026-06-29 12:05:38,1.0412931454275625e-07,18.0,6.0,9.921159797935888e-08,6.262677138400943e-09,16.4,5.45,1.0165444112831018e-07,8.153942268905183e-09,14.5,5.1,7.343172959286177e-09,6.0,228290273.78694803,0,0,0
2026-06-29 12:05:39,9.436275447196025e-08,14.0,6.0,9.801952791729064e-08,5.890481346662339e-09,16.4,5.55,1.0162470596898646e-07,8.177586083455798e-09,14.55,5.15,-9.766560070795996e-09,-4.0,209725485.70711273,0,0,0
2026-06-29 12:05:40,9.17777960443357e-08,14.0,8.5,9.720955429457112e-08,6.157438124892033e-09,15.8,5.5,1.0146874967885018e-07,8.275719627781249e-09,14.6,5.175,-2.5849584276245565e-09,0.0,242514922.31231633,0,0,0
2026-06-29 12:05:41,1.0243687211491912e-07,13.0,8.0,9.835049587754884e-08,5.937783323728399e-09,15.4,5.8,1.0139900910167867e-07,8.249151140658126e-09,14.633333333333333,5.175,1.0659076070583428e-08,-1.0,203022380.42029005,0,0,0
2026-06-29 12:05:42,1.0244966571108725e-07,13.0,6.0,9.851965789046386e-08,6.037256340377726e-09,14.5,6.15,1.011755007275059e-07,8.029440084646893e-09,14.55,5.158333333333333,1.2793596168130712e-11,0.0,183664199.10010082,0,0,0
2026-06-29 12:05:43,9.49305682462887e-08,15.0,2.0,9.868987642660484e-08,5.8937858693487654e-09,14.0,5.75,1.0129731278141519e-07,7.874276812796018e-09,14.583333333333334,5.075,-7.519097464798554e-09,2.0,177211501.09686425,0,0,0
2026-06-29 12:05:44,9.528961694381677e-08,16.0,4.0,9.724371838756876e-08,4.483619823001599e-09,14.1,5.35,1.0086330083470275e-07,7.45803898231423e-09,14.6,5.083333333333333,3.5904869752807074e-10,1.0,207706714.75066346,0,0,0
2026-06-29 12:05:45,1.0232049937357637e-07,13.0,6.0,9.762282570642854e-08,4.7563881897268e-09,14.0,5.75,1.0122732379084943e-07,6.962826598853624e-09,14.5,5.116666666666666,7.030882429759597e-09,-3.0,183893807.28118262,0,0,0
2026-06-29 12:05:46,8.551915658502675e-08,14.0,10.0,9.700023856172373e-08,5.884850707769103e-09,14.2,6.15,1.0101127391643915e-07,7.244853439474989e-09,14.566666666666666,5.233333333333333,-1.6801342788549613e-08,1.0,277395214.50852317,0,0,0
2026-06-29 12:05:47,8.592536225623444e-08,17.0,6.0,9.591416062900016e-08,6.851557856760875e-09,14.7,6.25,1.006786437529623e-07,7.471978103215139e-09,14.666666666666666,5.266666666666667,4.0620567120768735e-10,3.0,264594813.33194444,0,0,0
2026-06-29 12:05:48,9.281555778747565e-08,15.5,5.5,9.47827849534721e-08,6.252173685402117e-09,14.45,6.2,1.0051207107146438e-07,7.534798311748203e-09,14.8,5.241666666666666,6.8901955312412075e-09,-1.5,223843470.05186698,0,0,0
2026-06-29 12:05:49,9.786552848288152e-08,15.0,7.0,9.513306235456423e-08,6.323738535756184e-09,14.55,6.3,1.005802797994825e-07,7.491156343017325e-09,14.766666666666667,5.275,5.049970695405876e-09,-0.5,222524476.80800372,0,0,0
2026-06-29 12:05:50,1.0310907565598005e-07,17.0,4.0,9.626619031572867e-08,6.661883350871333e-09,14.85,5.85,1.0066678476880839e-07,7.489869095920844e-09,14.75,5.191666666666666,5.24354717309853e-09,2.0,201711520.99546814,0,0,0
2026-06-29 12:05:51,1.1475356216949552e-07,12.0,6.0,9.74978593211863e-08,8.743008170520474e-09,14.75,5.65,1.0099484429407645e-07,7.669492741062037e-09,14.716666666666667,5.141666666666667,1.1644486513515469e-08,-5.0,155502773.84676057,0,0,0
2026-06-29 12:05:52,1.0857659623202021e-07,10.5,6.5,9.81105523732796e-08,9.323958530364817e-09,14.5,5.7,1.0123601502410084e-07,7.67671789247766e-09,14.6,5.166666666666667,-6.176965937475309e-09,-1.5,155142617.89993712,0,0,0
2026-06-29 12:05:53,9.840061470036572e-08,19.0,4.0,9.84575570186873e-08,9.256790534221057e-09,14.9,5.9,1.0106775825293674e-07,7.62536028227603e-09,14.75,5.183333333333334,-1.0175981531654492e-08,8.5,231386899.05823466,0,0,0
2026-06-29 12:05:54,9.980983792097312e-08,19.0,2.0,9.890957911640293e-08,9.195065817554814e-09,15.2,5.7,1.010050863039588e-07,7.61989562968383e-09,14.766666666666667,5.133333333333334,1.4092232206073996e-09,0.0,208313002.3129521,0,0,0
2026-06-29 12:05:55,8.997470635362191e-08,14.0,6.0,9.76749998144075e-08,9.509637405516688e-09,15.3,5.7,1.0095348300906259e-07,7.68474607808614e-09,14.666666666666666,5.166666666666667,-9.835131567351212e-09,-5.0,219841325.1509633,0,0,0
2026-06-29 12:05:56,9.98148686400761e-08,19.5,2.0,9.910457101991243e-08,8.500173906177305e-09,15.85,4.9,1.00800464173825e-07,7.612961195989712e-09,14.8,5.141666666666667,9.840162286454187e-09,5.5,213262193.26593742,0,0,0
2026-06-29 12:05:57,9.71134136107986e-08,22.0,4.0,1.0022337615536884e-07,7.211353107714892e-09,16.35,4.7,1.0070113781385887e-07,7.62168128737116e-09,14.866666666666667,5.091666666666667,-2.701455029277497e-09,2.5,264999443.4312331,0,0,0
2026-06-29 12:05:58,1.0322718560338089e-07,19.0,4.0,1.0126453893695936e-07,6.760501474232681e-09,16.7,4.55,1.006194472207754e-07,7.5667924379093e-09,14.916666666666666,5.141666666666667,6.1137719925822855e-09,-3.0,220671793.70574826,0,0,0
2026-06-29 12:05:59,9.172769056447677e-08,16.0,9.0,1.006507551451189e-07,7.355801346401154e-09,16.8,4.75,1.0037663725652941e-07,7.615132047358573e-09,14.983333333333333,5.241666666666666,-1.1499495038904116e-08,-3.0,269606628.2661988,0,0,0
2026-06-29 12:06:00,1.0519346514241173e-07,14.5,4.5,1.0085919409376205e-07,7.461968220112515e-09,16.55,4.8,1.0060136084405662e-07,7.553746385230187e-09,15.05,5.241666666666666,1.3465774577934958e-08,-1.5,178918730.7761346,0,0,0
2026-06-29 12:06:01,1.1532738913002577e-07,12.0,6.0,1.0091657678981508e-07,7.58193029590064e-09,16.55,4.8,1.0095018083625654e-07,7.7432989455448e-09,14.95,5.258333333333334,1.0133923987614041e-08,-2.5,154735700.11857116,0,0,0
2026-06-29 12:06:02,9.891239851543141e-08,19.0,2.0,9.995015701815621e-08,7.097512585070309e-09,17.4,4.35,1.0080750521065984e-07,7.69982046476657e-09,15.166666666666666,5.191666666666666,-1.6414990614594357e-08,7.0,210184124.41331357,0,0,0
2026-06-29 12:06:03,1.0401711722098941e-07,11.0,1.0,1.0051180727021857e-07,7.182979402707418e-09,16.6,4.05,1.0077272878677075e-07,7.680181643005102e-09,15.083333333333334,5.091666666666667,5.104718705557998e-09,-8.0,114267086.33363248,0,0,0
2026-06-29 12:06:04,1.0690143991711112e-07,16.0,6.0,1.0122096746983238e-07,7.45104243568392e-09,16.3,4.45,1.008912363843833e-07,7.719533717886276e-09,15.066666666666666,5.1,2.8843226961217106e-09,5.0,203889772.1559619,0,0,0
2026-06-29 12:06:05,9.598779528114165e-08,14.0,5.0,1.0182227636258433e-07,6.641237155687315e-09,16.3,4.35,1.0080481174185088e-07,7.745306818307679e-09,15.15,5.1,-1.091364463596947e-08,-2.0,195900937.27694383,0,0,0
2026-06-29 12:06:06,1.0224092481810416e-07,11.0,10.0,1.0206488198038715e-07,6.603965849983748e-09,15.45,5.15,1.0062921633952119e-07,7.587103681990449e-09,15.133333333333333,5.133333333333334,6.253129536962509e-09,-3.0,203407709.07466218,0,0,0
2026-06-29 12:06:07,1.0012592400781796e-07,13.0,8.0,1.0236613302008909e-07,6.419123180387583e-09,14.55,5.55,1.0072991030445748e-07,7.538706032029333e-09,15.166666666666666,5.233333333333333,-2.115000810286199e-09,2.0,207661884.98190147,0,0,0
2026-06-29 12:06:08,1.0097676098548833e-07,13.5,4.5,1.0214109055829983e-07,6.42502731207475e-09,14.0,5.6,1.0065500675735395e-07,7.513084461261472e-09,15.208333333333334,5.166666666666667,8.508369776703617e-10,0.5,176510803.3050929,0,0,0
2026-06-29 12:06:09,9.226990216144533e-08,13.0,3.0,1.021953117179967e-07,6.328953268216461e-09,13.7,5.0,1.0055987056878367e-07,7.583368066655688e-09,15.241666666666667,5.183333333333334,-8.706858824042992e-09,-0.5,171545156.89643198,0,0,0
2026-06-29 12:06:10,1.0024510174258943e-07,16.0,4.0,1.0170047537801447e-07,6.26158136043024e-09,13.85,4.95,1.0060023579836472e-07,7.574995317420373e-09,15.325,5.216666666666667,7.975199581144101e-09,3.0,197540420.77856755,0,0,0
2026-06-29 12:06:11,1.049799829124545e-07,9.0,6.0,1.0066573475625732e-07,4.3104797350970055e-09,13.55,4.95,1.0050010603824108e-07,7.474399788939177e-09,15.158333333333333,5.216666666666667,4.73488116986506e-09,-7.0,141536161.7145273,0,0,0
2026-06-29 12:06:12,1.1451143607795041e-07,12.0,3.5,1.0222563851250924e-07,6.069215396377118e-09,12.85,5.1,1.0060439391470891e-07,7.62652806020926e-09,15.108333333333333,5.191666666666666,9.531453165495914e-09,3.0,134185847.96695073,0,0,0
2026-06-29 12:06:13,1.0959270826085207e-07,20.0,6.0,1.0278319761649549e-07,6.493363953711343e-09,13.75,5.6,1.0062868744638968e-07,7.6531978359564e-09,15.091666666666667,5.258333333333334,-4.918727817098335e-09,8.0,235096874.00614598,0,0,0
2026-06-29 12:06:14,1.2153182457511557e-07,20.0,5.0,1.0424623608229595e-07,8.772559848002168e-09,14.15,5.5,1.0076997138811589e-07,7.95863275648745e-09,15.125,5.175,1.19391163142635e-08,0.0,204028627.556054,0,0,0
2026-06-29 12:06:15,9.23265243711195e-08,13.0,3.0,1.0388010899129373e-07,9.220493171461709e-09,14.05,5.3,1.0063857948736242e-07,8.03276418695078e-09,15.208333333333334,5.158333333333333,-2.9205300203996072e-08,-7.0,171441078.5981365,0,0,0
2026-06-29 12:06:16,1.0872320636720679e-07,15.5,3.0,1.0452833714620399e-07,9.319776576694345e-09,14.5,4.6,1.0067030743160004e-07,8.061300495298787e-09,15.183333333333334,5.175,1.6396681996087286e-08,2.5,168606082.6374933,0,0,0
2026-06-29 12:06:17,1.0183342005738353e-07,19.0,3.0,1.0469908675116054e-07,9.245502818813284e-09,15.1,4.1,1.0075257555865532e-07,8.047318516252549e-09,15.233333333333333,5.191666666666666,-6.88978630982326e-09,3.5,213938231.24547905,0,0,0
2026-06-29 12:06:18,1.2189802933217673e-07,23.0,4.0,1.0679121358582939e-07,1.0580337482697949e-08,16.05,4.05,1.0106351498877688e-07,8.493202106661625e-09,15.333333333333334,5.175,2.0064609274793197e-08,4.0,219694328.2713074,0,0,0
2026-06-29 12:06:19,9.191701714644849e-08,15.0,7.0,1.067559250843297e-07,1.0634601035613326e-08,16.25,4.45,1.0095048911694563e-07,8.569984478752572e-09,15.216666666666667,5.225,-2.998101218572824e-08,-8.0,236770407.35525692,0,0,0
2026-06-29 12:06:20,9.160278157819225e-08,11.5,3.5,1.0589169306788999e-07,1.153550374774362e-08,15.8,4.4,1.0079436948241672e-07,8.654527825157235e-09,15.141666666666667,5.191666666666666,-3.1423556825623695e-10,-3.5,161982175.31224212,0,0,0
2026-06-29 12:06:21,9.400607354555976e-08,12.0,7.0,1.0479430213120051e-07,1.2138115759735506e-08,16.1,4.5,1.0059527787060322e-07,8.671261959688866e-09,15.175,5.208333333333333,2.403291967367512e-09,0.5,199987214.40570462,0,0,0
2026-06-29 12:06:22,7.876104275690192e-08,17.0,6.0,1.0121926279909566e-07,1.4069286987462032e-08,16.6,4.75,1.0037766536375718e-07,9.050802499807908e-09,15.225,5.191666666666666,-1.5245030788657837e-08,5.0,288361325.3414964,0,0,0
2026-06-29 12:06:23,9.474244978319238e-08,13.0,4.0,9.97342369513297e-08,1.3869571119207334e-08,15.9,4.55,9.994130831419614e-08,8.666406108547989e-09,15.241666666666667,5.191666666666666,1.5981407026290457e-08,-4.0,177559693.09847715,0,0,0
2026-06-29 12:06:24,9.240867338446301e-08,13.5,4.0,9.682192183226443e-08,1.1666658519544645e-08,15.25,4.45,9.998245576752048e-08,8.623871533043217e-09,15.225,5.175,-2.3337763987293723e-09,0.5,187348769.2943816,0,0,0
2026-06-29 12:06:25,1.0150393786476209e-07,15.0,7.0,9.77396631816287e-08,1.1634663119109685e-08,15.45,4.85,1.0020988616739779e-07,8.477397884920461e-09,15.275,5.208333333333333,9.095264480299082e-09,1.5,214625900.80222633,0,0,0
2026-06-29 12:06:26,1.034175597577716e-07,20.0,3.0,9.720909852068517e-08,1.1190639804378356e-08,15.9,4.85,1.000738270177773e-07,8.35644880449304e-09,15.391666666666667,5.191666666666666,1.9136218930095132e-09,5.0,220269464.76584512,0,0,0
2026-06-29 12:06:27,1.1876170839215885e-07,14.0,4.0,9.890192735416271e-08,1.3087516193706114e-08,15.4,4.95,1.0025457837531946e-07,8.641397306539115e-09,15.375,5.158333333333333,1.5344148634387247e-08,-6.0,150298457.1751359,0,0,0
2026-06-29 12:06:28,1.095042383818605e-07,14.5,5.5,9.766254825913109e-08,1.1104430590321876e-08,14.55,5.1,1.0030896237884178e-07,8.689844290341219e-09,15.358333333333333,5.158333333333333,-9.257470010298358e-09,0.5,180988533.04510936,0,0,0
2026-06-29 12:06:29,9.423096344337597e-08,11.0,3.0,9.789394288882382e-08,1.0994971681292908e-08,14.15,4.7,1.0010808751802066e-07,8.688699751490828e-09,15.308333333333334,5.125,-1.5273274938484522e-08,-3.5,147011008.74952668,0,0,0
2026-06-29 12:06:30,9.101585328651643e-08,11.0,7.0,9.783525005965626e-08,1.1033784370997012e-08,14.1,5.05,9.996039286827043e-08,8.767644141712682e-09,15.158333333333333,5.091666666666667,-3.215110156859538e-09,0.0,195618465.26545915,0,0,0
2026-06-29 12:06:31,1.0491919171506505e-07,15.0,7.0,9.892656187660678e-08,1.1152028214603887e-08,14.4,5.05,1.0019192179210248e-07,8.710989976039845e-09,15.125,5.125,1.3903338428548614e-08,4.0,207705512.5116755,0,0,0
2026-06-29 12:06:32,8.679766792979359e-08,14.0,4.0,9.973022439389594e-08,9.737172600588109e-09,14.1,4.85,9.995924883123342e-08,8.880407661066246e-09,14.991666666666667,5.15,-1.812152378527146e-08,-1.0,205016835.00743434,0,0,0
2026-06-29 12:06:33,1.1831458765854353e-07,16.0,5.0,1.0208743818143108e-07,1.1146742754258556e-08,14.4,4.95,1.0037735224412782e-07,9.144751252394282e-09,14.925,5.133333333333334,3.1516919728749945e-08,2.0,176005301.71631777,0,0,0
2026-06-29 12:06:34,1.1179440120721289e-07,11.0,2.0,1.0402601096370605e-07,1.0960610613229911e-08,14.15,4.75,1.0041140564201174e-07,9.183969554444295e-09,14.858333333333333,5.033333333333333,-6.520186451330648e-09,-5.0,115253947.54406203,0,0,0
2026-06-29 12:06:35,9.530824347895294e-08,16.0,8.0,1.0340644152512513e-07,1.1289202409791601e-08,14.25,4.85,1.00357719263578e-07,9.204549348282083e-09,14.891666666666667,5.133333333333334,-1.6486157728259943e-08,5.0,249199851.77847132,0,0,0
2026-06-29 12:06:36,8.286865470909122e-08,14.5,6.0,1.0135155102025709e-07,1.3023865415540437e-08,13.7,5.15,1.0020977970819492e-07,9.41426591070622e-09,14.933333333333334,5.133333333333334,-1.243958876986172e-08,-1.5,244429817.92311776,0,0,0
2026-06-29 12:06:37,1.1353872374165413e-07,20.0,7.0,1.0082925255520663e-07,1.2334573251275956e-08,14.3,5.45,1.0048898941083133e-07,9.558329159683823e-09,15.066666666666666,5.166666666666667,3.0670069032562906e-08,5.5,235728137.33195937,0,0,0
2026-06-29 12:06:38,9.885460154747383e-08,17.0,6.0,9.976428887176796e-08,1.1956298510543829e-08,14.55,5.5,1.0040107752757663e-07,9.548531939549826e-09,15.05,5.166666666666667,-1.4684122194180298e-08,-3.0,230334903.38514966,0,0,0
2026-06-29 12:06:39,1.1237816311973463e-07,16.0,7.0,1.0157900883940382e-07,1.23923709250524e-08,15.05,5.9,1.0070133433837286e-07,9.638265241133158e-09,15.083333333333334,5.183333333333334,1.3523561572260798e-08,-1.0,202860933.42075512,0,0,0
2026-06-29 12:06:40,8.405572341205634e-08,16.5,4.5,1.0088299585195781e-07,1.3219424472442961e-08,15.6,5.65,1.0057263312783488e-07,9.809478503370533e-09,15.125,5.116666666666666,-2.832243970767829e-08,0.5,246896965.39602092,0,0,0
2026-06-29 12:06:41,9.400624977046229e-08,15.0,3.0,9.979170165749754e-08,1.3299407588640044e-08,15.6,5.25,1.0043212275542725e-07,9.842646446766784e-09,15.158333333333333,5.033333333333333,9.950526358405946e-09,-1.5,189461220.11434507,0,0,0
2026-06-29 12:06:42,1.0005243699718185e-07,19.0,2.0,1.0111717856423638e-07,1.2496765625893682e-08,16.1,5.05,1.0039216894352885e-07,9.839182788477263e-09,15.258333333333333,4.966666666666667,6.0461872267195684e-09,4.0,207812900.15386415,0,0,0
2026-06-29 12:06:43,1.0046980593764741e-07,17.0,10.0,9.933270039214676e-08,1.0946064479329322e-08,16.2,5.55,1.0048448957171815e-07,9.813020680934436e-09,15.291666666666666,5.1,4.173689404655596e-10,-2.0,266089007.961554,0,0,0
2026-06-29 12:06:44,9.549934528520757e-08,15.5,3.5,9.770319479994623e-08,1.0062000506262629e-08,16.65,5.7,1.0048798504407466e-07,9.811176044349609e-09,15.283333333333333,5.091666666666667,-4.970460652439845e-09,-1.5,196892527.54870784,0,0,0
2026-06-29 12:06:45,1.0622849932347501e-07,11.0,6.0,9.879522038439844e-08,1.036133042889257e-08,16.15,5.5,1.0055311837657297e-07,9.836487075656588e-09,15.25,5.091666666666667,1.0729154038267446e-08,-4.5,158539941.4078928,0,0,0
2026-06-29 12:06:46,8.932379570617405e-08,10.0,5.0,9.944073448410672e-08,9.416888026934718e-09,15.7,5.4,1.0061652902859209e-07,9.749809756703627e-09,15.183333333333334,5.008333333333334,-1.6904703617300962e-08,-1.0,166069194.53203052,0,0,0
2026-06-29 12:06:47,9.857620514978705e-08,12.0,7.0,9.794448262492002e-08,8.01184147655635e-09,14.9,5.4,1.008273764101513e-07,9.561694207123185e-09,15.1,5.025,9.252409443613002e-09,2.0,190808637.1781224,0,0,0
2026-06-29 12:06:48,1.0120295631711899e-07,16.5,3.0,9.817931810188452e-08,8.075644397723652e-09,14.85,5.1,1.0096716638564535e-07,9.503713028993686e-09,15.116666666666667,4.983333333333333,2.6267511673319387e-09,4.5,190796829.19831303,0,0,0
2026-06-29 12:06:49,1.0415955254900395e-07,23.0,4.0,9.735745704481145e-08,6.78516142587487e-09,15.55,4.8,1.010720667867474e-07,9.503633600372351e-09,15.25,4.933333333333334,2.956596231884952e-09,6.5,256752709.05530056,0,0,0
2026-06-29 12:06:50,1.071161487808889e-07,18.0,0.0,9.966349958169471e-08,5.5723859354308836e-09,15.7,4.35,1.0113885133882921e-07,9.532227189579907e-09,15.266666666666667,4.866666666666666,2.956596231884952e-09,-5.0,166487617.27981347,0,0,0
2026-06-29 12:06:51,8.87535790816213e-08,11.0,2.0,9.91382325128106e-08,6.357202390248079e-09,15.3,4.25,1.0070551828736464e-07,9.493714175844515e-09,15.25,4.8,-1.83625696992676e-08,-7.0,144841020.63693625,0,0,0
2026-06-29 12:06:52,8.465885829264377e-08,14.5,1.5,9.75988746423568e-08,7.809157597976377e-09,14.85,4.2,1.0030688932170836e-07,9.658326563253957e-09,15.316666666666666,4.716666666666667,-4.094720788977522e-09,3.5,186787453.38091964,0,0,0
2026-06-29 12:06:53,1.1277676821898509e-07,11.0,4.0,9.882957087049057e-08,9.164099982310429e-09,14.25,3.6,1.0054649188035202e-07,9.787688982749582e-09,15.183333333333334,4.716666666666667,2.811790992634132e-08,-3.5,131837107.30058388,0,0,0
2026-06-29 12:06:54,1.033231401197959e-07,15.0,8.0,9.961195035394942e-08,9.182151417953893e-09,14.2,4.05,1.0060504691699907e-07,9.79371458468493e-09,15.116666666666667,4.816666666666666,-9.453628099189186e-09,4.0,220468823.82555526,0,0,0
2026-06-29 12:06:55,9.251513463443447e-08,22.0,3.0,9.824061388504536e-08,9.10791827624766e-09,15.3,3.75,1.0064738738834595e-07,9.752382458961138e-09,15.25,4.766666666666667,-1.0808005485361438e-08,7.0,267336406.00239712,0,0,0
2026-06-29 12:06:56,1.1551151975522525e-07,14.0,6.0,1.0085938628995047e-07,9.982108617120352e-09,15.7,3.85,1.009089982402651e-07,9.938430615808114e-09,15.158333333333333,4.833333333333333,2.2996385120790786e-08,-8.0,171656845.96696758,0,0,0
2026-06-29 12:06:57,1.0115674634292858e-07,21.0,3.0,1.0111744040926461e-07,9.949829812018868e-09,16.6,3.45,1.0097638711913393e-07,9.925958284431264e-09,15.141666666666667,4.816666666666666,-1.4354773412296671e-08,7.0,234933089.1905536,0,0,0
2026-06-29 12:06:58,1.1179297184063827e-07,9.0,3.0,1.0217644196161656e-07,1.0507863907496283e-08,15.85,3.45,1.0111915022308821e-07,1.0020033963356002e-08,14.975,4.8,1.063622549770969e-08,-12.0,106389607.47443052,0,0,0
2026-06-29 12:06:59,1.0067518481410109e-07,14.0,10.0,1.0182800518812626e-07,1.0492557143339074e-08,14.95,4.05,1.0126827512724863e-07,9.944189218446897e-09,14.941666666666666,4.816666666666666,-1.1117787026537187e-08,5.0,236045796.6600273,0,0,0
2026-06-29 12:07:00,1.2060747924881988e-07,11.5,4.5,1.0317713823491936e-07,1.2006231632944335e-08,14.3,4.5,1.0152517536235543e-07,1.024195830807549e-08,14.891666666666667,4.816666666666666,1.9932294434718793e-08,-2.5,131570854.84242755,0,0,0
2026-06-29 12:07:01,1.1755340842443205e-07,16.0,5.0,1.0605712116920043e-07,1.1609581536677653e-08,14.8,4.8,1.0156227568392886e-07,1.0296688173544255e-08,14.958333333333334,4.8,-3.0540708243878237e-09,4.5,177135354.26006547,0,0,0
2026-06-29 12:07:02,9.751035851520929e-08,14.0,4.0,1.0734227119145697e-07,9.496706113427346e-09,14.75,5.05,1.0153890835059184e-07,1.0304391753401998e-08,14.875,4.833333333333333,-2.0043049909222763e-08,-2.0,182721901.24270973,0,0,0
2026-06-29 12:07:03,1.0971570950954357e-07,16.0,5.0,1.0703616532051284e-07,9.350277990570712e-09,15.25,5.15,1.016338848887344e-07,1.0353764729590504e-08,14.958333333333334,4.9,1.2205350994334275e-08,2.0,189674980.1182444,0,0,0
2026-06-29 12:07:04,1.0645375949585149e-07,13.0,5.5,1.073492272581184e-07,9.264159427865763e-09,15.05,4.9,1.0162642354838009e-07,1.0350065025114978e-08,14.908333333333333,4.891666666666667,-3.261950013692073e-09,-3.0,172167079.9309189,0,0,0
2026-06-29 12:07:05,1.1368631557532349e-07,14.0,5.0,1.094663453522073e-07,7.801056504467584e-09,14.25,5.1,1.0192139888661644e-07,1.0438466309985761e-08,14.908333333333333,4.891666666666667,7.232556079471993e-09,1.0,165669285.86629164,0,0,0
2026-06-29 12:07:06,9.035076539419896e-08,9.0,2.0,1.0695026991610466e-07,9.505923596716946e-09,13.75,4.7,1.0172322956288468e-07,1.0544622175903362e-08,14.875,4.758333333333334,-2.3335550181124523e-08,-5.0,120414973.56406969,0,0,0
2026-06-29 12:07:07,1.0686051459998438e-07,17.0,8.0,1.0752064674181024e-07,9.288302645026075e-09,13.35,5.2,1.0183547273942079e-07,1.0563158517268874e-08,14.941666666666666,4.758333333333334,1.650974920578542e-08,8.0,231780833.72507498,0,0,0
2026-06-29 12:07:08,1.1058424486849589e-07,17.0,7.5,1.0739977404459602e-07,9.234234997327565e-09,14.15,5.65,1.0199559747080425e-07,1.0622572692556474e-08,15.0,4.808333333333334,3.7237302685115097e-09,0.0,219565047.27772012,0,0,0
2026-06-29 12:07:09,8.241260513576885e-08,15.0,4.0,1.0557351607676278e-07,1.207948762701764e-08,14.25,5.05,1.0183130918704298e-07,1.0849345045484563e-08,15.033333333333333,4.825,-2.817163973272704e-08,-2.0,227783318.4693623,0,0,0
2026-06-29 12:07:10,8.816741487334224e-08,14.0,5.0,1.0232950963921502e-07,1.1948699253976874e-08,14.5,5.1,1.0163001440588886e-07,1.0990399327631058e-08,15.0,4.841666666666667,5.75480973757339e-09,-1.0,213082324.1538238,0,0,0
2026-06-29 12:07:11,7.9607678222399e-08,15.0,5.0,9.853493661901173e-08,1.2585129714658466e-08,14.4,5.1,1.012071426610546e-07,1.134181967337329e-08,15.1,4.825,-8.559736650943245e-09,1.0,248115321.53077778,0,0,0
2026-06-29 12:07:12,9.730593165555441e-08,20.5,6.5,9.851449393304622e-08,1.2587144779444762e-08,15.05,5.35,1.0092038425401467e-07,1.1216556269029373e-08,15.241666666666667,4.875,1.7698253433155413e-08,5.5,274652806.247775,0,0,0
2026-06-29 12:07:13,1.0717542255795963e-07,18.0,4.0,9.826046523788783e-08,1.2359544542864079e-08,15.25,5.25,1.0088009615896646e-07,1.1189186555240053e-08,15.208333333333334,4.841666666666667,9.869490902405223e-09,-2.5,203373367.81108993,0,0,0
2026-06-29 12:07:14,1.150235705209603e-07,16.0,7.0,9.911744634039872e-08,1.325540784232171e-08,15.55,5.4,1.0077162525806387e-07,1.1015792880657684e-08,15.141666666666667,4.875,7.84814796300066e-09,-2.0,198235581.75918165,0,0,0
2026-06-29 12:07:15,1.0074094780419774e-07,13.0,8.0,9.782290956328615e-08,1.2270008988234528e-08,15.45,5.7,1.0091186564861519e-07,1.0959876781342447e-08,15.141666666666667,4.958333333333333,-1.428262271676255e-08,-3.0,206406569.36295575,0,0,0
2026-06-29 12:07:16,1.1628615545571293e-07,10.5,6.0,1.0041644856943754e-07,1.3219397152915139e-08,15.6,6.1,1.0103791480009028e-07,1.1093908455716901e-08,15.058333333333334,5.008333333333334,1.5545207651515185e-08,-2.5,140681565.83263892,0,0,0
